1145	569	121.0	+1
988	371	36.0	+1
1335	291	311.0	+1
1447	905	423.0	+1
1183	257	159.0	+1
1210	1174	186.0	+1
1692	135	668.0	+1
753	401	271.0	+1
494	39	530.0	+1
798	154	226.0	+1
617	838	407.0	+1
1967	896	943.0	-1
157	478	867.0	-1
579	1058	445.0	+1
1964	956	940.0	-1
341	1145	683.0	+1
1284	291	260.0	+1
1137	715	113.0	+1
1384	554	360.0	+1
595	131	429.0	+1
975	1055	49.0	+1
479	846	545.0	+1
1812	315	788.0	-1
360	10	664.0	+1
1508	455	484.0	+1
644	856	380.0	+1
1501	285	477.0	+1
510	442	514.0	+1
801	296	223.0	+1
1831	1009	807.0	-1
1264	972	240.0	+1
1624	868	600.0	+1
8	1061	1016.0	-1
980	155	44.0	+1
1609	598	585.0	+1
1314	940	290.0	+1
455	270	569.0	+1
1017	398	7.0	+1
1767	978	743.0	-1
344	661	680.0	+1
365	390	659.0	+1
1718	239	694.0	+1
1246	430	222.0	+1
1221	768	197.0	+1
765	72	259.0	+1
122	286	902.0	-1
1944	368	920.0	-1
793	389	231.0	+1
1793	669	769.0	-1
1503	1169	479.0	+1
734	269	290.0	+1
1427	1155	403.0	+1
1419	442	395.0	+1
724	1076	300.0	+1
1901	716	877.0	-1
1366	93	342.0	+1
4	124	1020.0	-1
86	570	938.0	-1
180	871	844.0	-1
1283	838	259.0	+1
1023	130	1.0	+1
691	90	333.0	+1
1553	218	529.0	+1
235	601	789.0	-1
1083	705	59.0	+1
509	1076	515.0	+1
1817	935	793.0	-1
3	1097	1021.0	-1
1606	16	582.0	+1
1674	384	650.0	+1
1492	680	468.0	+1
1804	1089	780.0	-1
683	805	341.0	+1
915	278	109.0	+1
1920	1154	896.0	-1
724	470	300.0	+1
887	845	137.0	+1
674	703	350.0	+1
1081	513	57.0	+1
1556	41	532.0	+1
167	962	857.0	-1
853	956	171.0	+1
39	425	985.0	-1
889	889	135.0	+1
1183	259	159.0	+1
1030	238	6.0	+1
1298	428	274.0	+1
1154	197	130.0	+1
772	979	252.0	+1
311	608	713.0	-1
512	765	512.0	+1
607	1031	417.0	+1
842	1119	182.0	+1
843	1059	181.0	+1
1868	217	844.0	-1
1706	156	682.0	+1
1325	56	301.0	+1
957	1070	67.0	+1
195	34	829.0	-1
1721	446	697.0	+1
149	925	875.0	-1
1346	1154	322.0	+1
1239	518	215.0	+1
1434	573	410.0	+1
1000	845	24.0	+1
1153	297	129.0	+1
1902	542	878.0	-1
1552	613	528.0	+1
917	492	107.0	+1
404	471	620.0	+1
218	733	806.0	-1
1985	938	961.0	-1
913	444	111.0	+1
1394	410	370.0	+1
1417	1109	393.0	+1
163	318	861.0	-1
2011	1057	987.0	-1
347	113	677.0	+1
390	306	634.0	+1
1508	894	484.0	+1
911	273	113.0	+1
450	756	574.0	+1
855	46	169.0	+1
1554	96	530.0	+1
1744	630	720.0	-1
437	685	587.0	+1
1228	0	204.0	+1
220	914	804.0	-1
729	193	295.0	+1
1955	980	931.0	-1
1376	320	352.0	+1
2006	359	982.0	-1
201	706	823.0	-1
98	1211	926.0	-1
317	52	707.0	-1
1717	1107	693.0	+1
828	911	196.0	+1
453	482	571.0	+1
386	12	638.0	+1
287	43	737.0	-1
1151	723	127.0	+1
624	360	400.0	+1
1638	947	614.0	+1
1958	884	934.0	-1
833	102	191.0	+1
434	401	590.0	+1
477	47	547.0	+1
1432	470	408.0	+1
1484	493	460.0	+1
1786	806	762.0	-1
476	669	548.0	+1
1407	56	383.0	+1
110	822	914.0	-1
1531	1204	507.0	+1
991	758	33.0	+1
653	1186	371.0	+1
1637	765	613.0	+1
528	817	496.0	+1
90	850	934.0	-1
501	1073	523.0	+1
1454	2	430.0	+1
335	190	689.0	+1
952	432	72.0	+1
18	378	1006.0	-1
1376	859	352.0	+1
1468	41	444.0	+1
1052	478	28.0	+1
636	207	388.0	+1
932	520	92.0	+1
375	825	649.0	+1
1661	805	637.0	+1
418	609	606.0	+1
1096	1177	72.0	+1
313	561	711.0	-1
989	1125	35.0	+1
531	814	493.0	+1
695	679	329.0	+1
1871	1150	847.0	-1
1860	467	836.0	-1
1987	270	963.0	-1
659	389	365.0	+1
102	369	922.0	-1
1960	550	936.0	-1
925	620	99.0	+1
155	314	869.0	-1
683	523	341.0	+1
1412	1185	388.0	+1
1594	33	570.0	+1
563	592	461.0	+1
1905	1085	881.0	-1
715	456	309.0	+1
337	151	687.0	+1
1315	1064	291.0	+1
1873	1060	849.0	-1
1266	203	242.0	+1
1101	473	77.0	+1
531	1112	493.0	+1
208	927	816.0	-1
1090	985	66.0	+1
1978	652	954.0	-1
1052	535	28.0	+1
493	1088	531.0	+1
318	231	706.0	-1
1708	71	684.0	+1
1351	922	327.0	+1
1407	220	383.0	+1
200	1064	824.0	-1
1250	330	226.0	+1
1026	1033	2.0	+1
1575	138	551.0	+1
472	1043	552.0	+1
1145	768	121.0	+1
1977	713	953.0	-1
422	795	602.0	+1
1007	894	17.0	+1
1560	424	536.0	+1
850	379	174.0	+1
200	34	824.0	-1
1059	143	35.0	+1
764	504	260.0	+1
784	850	240.0	+1
393	417	631.0	+1
1909	745	885.0	-1
251	136	773.0	-1
67	696	957.0	-1
779	302	245.0	+1
1094	1088	70.0	+1
1425	1175	401.0	+1
170	243	854.0	-1
1266	678	242.0	+1
554	281	470.0	+1
1576	1077	552.0	+1
168	834	856.0	-1
1556	1060	532.0	+1
1777	375	753.0	-1
335	1120	689.0	+1
1892	270	868.0	-1
253	933	771.0	-1
422	473	602.0	+1
1598	832	574.0	+1
466	437	558.0	+1
1946	42	922.0	-1
93	722	931.0	-1
1528	1169	504.0	+1
1529	1162	505.0	+1
613	952	411.0	+1
1055	758	31.0	+1
921	575	103.0	+1
552	155	472.0	+1
722	1178	302.0	+1
1734	375	710.0	-1
1969	62	945.0	-1
1226	435	202.0	+1
1092	75	68.0	+1
415	213	609.0	+1
1389	872	365.0	+1
70	1086	954.0	-1
661	109	363.0	+1
177	811	847.0	-1
1811	358	787.0	-1
973	858	51.0	+1
364	350	660.0	+1
1518	857	494.0	+1
685	243	339.0	+1
1389	714	365.0	+1
983	1129	41.0	+1
325	87	699.0	+1
1816	34	792.0	-1
874	460	150.0	+1
58	814	966.0	-1
1633	571	609.0	+1
1378	438	354.0	+1
778	1191	246.0	+1
367	1171	657.0	+1
1780	212	756.0	-1
622	25	402.0	+1
282	615	742.0	-1
786	754	238.0	+1
249	1126	775.0	-1
217	762	807.0	-1
1301	1099	277.0	+1
1080	770	56.0	+1
715	78	309.0	+1
949	1071	75.0	+1
641	490	383.0	+1
366	916	658.0	+1
1012	1154	12.0	+1
1875	602	851.0	-1
1310	509	286.0	+1
1181	130	157.0	+1
166	476	858.0	-1
1590	56	566.0	+1
982	1094	42.0	+1
1950	448	926.0	-1
1846	174	822.0	-1
1445	400	421.0	+1
959	815	65.0	+1
1154	718	130.0	+1
666	647	358.0	+1
1680	1170	656.0	+1
94	1209	930.0	-1
1325	1030	301.0	+1
705	1134	319.0	+1
1371	159	347.0	+1
80	591	944.0	-1
691	285	333.0	+1
974	131	50.0	+1
1267	379	243.0	+1
1470	546	446.0	+1
1030	782	6.0	+1
1930	499	906.0	-1
2019	934	995.0	-1
142	1162	882.0	-1
697	1134	327.0	+1
286	549	738.0	-1
1123	509	99.0	+1
1264	293	240.0	+1
1105	954	81.0	+1
499	161	525.0	+1
1868	467	844.0	-1
1035	645	11.0	+1
1607	702	583.0	+1
1983	1037	959.0	-1
1165	213	141.0	+1
1442	1214	418.0	+1
800	87	224.0	+1
1839	398	815.0	-1
797	1	227.0	+1
309	488	715.0	-1
1824	674	800.0	-1
1075	795	51.0	+1
1476	146	452.0	+1
715	1009	309.0	+1
989	472	35.0	+1
220	267	804.0	-1
458	647	566.0	+1
931	223	93.0	+1
669	658	355.0	+1
1500	663	476.0	+1
149	625	875.0	-1
308	217	716.0	-1
1698	986	674.0	+1
1050	529	26.0	+1
344	865	680.0	+1
1423	207	399.0	+1
454	1098	570.0	+1
1386	759	362.0	+1
1173	664	149.0	+1
711	737	313.0	+1
1884	528	860.0	-1
869	825	155.0	+1
941	802	83.0	+1
47	828	977.0	-1
790	297	234.0	+1
1648	80	624.0	+1
988	23	36.0	+1
870	787	154.0	+1
997	107	27.0	+1
1143	198	119.0	+1
1305	106	281.0	+1
185	325	839.0	-1
1248	1101	224.0	+1
1642	578	618.0	+1
703	158	321.0	+1
1559	149	535.0	+1
264	468	760.0	-1
1415	572	391.0	+1
1448	458	424.0	+1
489	976	535.0	+1
368	565	656.0	+1
1410	317	386.0	+1
1360	258	336.0	+1
841	694	183.0	+1
116	912	908.0	-1
1821	1008	797.0	-1
1970	18	946.0	-1
950	873	74.0	+1
2020	663	996.0	-1
1862	735	838.0	-1
1580	676	556.0	+1
759	820	265.0	+1
959	472	65.0	+1
458	1206	566.0	+1
65	157	959.0	-1
1305	1113	281.0	+1
1735	573	711.0	-1
953	1056	71.0	+1
1052	799	28.0	+1
1917	1024	893.0	-1
607	411	417.0	+1
277	226	747.0	-1
2007	141	983.0	-1
1437	135	413.0	+1
1909	708	885.0	-1
740	627	284.0	+1
1556	634	532.0	+1
2005	399	981.0	-1
700	65	324.0	+1
1740	1018	716.0	-1
1030	708	6.0	+1
1667	783	643.0	+1
861	307	163.0	+1
1864	1060	840.0	-1
1815	1073	791.0	-1
540	655	484.0	+1
88	225	936.0	-1
1061	27	37.0	+1
1152	138	128.0	+1
1357	10	333.0	+1
1550	1114	526.0	+1
1389	395	365.0	+1
1419	541	395.0	+1
265	522	759.0	-1
788	593	236.0	+1
2001	1050	977.0	-1
15	716	1009.0	-1
865	777	159.0	+1
309	784	715.0	-1
218	943	806.0	-1
889	627	135.0	+1
316	139	708.0	-1
1436	31	412.0	+1
614	382	410.0	+1
11	37	1013.0	-1
169	865	855.0	-1
379	114	645.0	+1
190	533	834.0	-1
1881	782	857.0	-1
1302	134	278.0	+1
771	132	253.0	+1
1113	62	89.0	+1
717	297	307.0	+1
225	1185	799.0	-1
1380	1028	356.0	+1
143	380	881.0	-1
1748	143	724.0	-1
2030	1016	1006.0	-1
1433	764	409.0	+1
729	516	295.0	+1
1966	870	942.0	-1
1376	1092	352.0	+1
280	567	744.0	-1
747	1106	277.0	+1
1821	555	797.0	-1
875	334	149.0	+1
763	881	261.0	+1
708	815	316.0	+1
279	629	745.0	-1
1841	780	817.0	-1
1085	1008	61.0	+1
1791	88	767.0	-1
91	277	933.0	-1
966	1155	58.0	+1
876	1157	148.0	+1
786	1041	238.0	+1
808	253	216.0	+1
1842	751	818.0	-1
214	589	810.0	-1
705	1173	319.0	+1
944	1014	80.0	+1
442	706	582.0	+1
1150	466	126.0	+1
498	297	526.0	+1
1926	1172	902.0	-1
1038	818	14.0	+1
1077	188	53.0	+1
1599	679	575.0	+1
1385	139	361.0	+1
757	121	267.0	+1
277	379	747.0	-1
479	67	545.0	+1
197	523	827.0	-1
1998	184	974.0	-1
1293	775	269.0	+1
1619	259	595.0	+1
1752	1067	728.0	-1
967	1096	57.0	+1
703	596	321.0	+1
1532	991	508.0	+1
535	35	489.0	+1
220	444	804.0	-1
926	812	98.0	+1
1784	204	760.0	-1
1374	894	350.0	+1
1755	569	731.0	-1
642	91	382.0	+1
1790	928	766.0	-1
415	871	609.0	+1
1063	285	39.0	+1
787	667	237.0	+1
1941	36	917.0	-1
1601	1021	577.0	+1
456	955	568.0	+1
266	852	758.0	-1
996	14	28.0	+1
1558	512	534.0	+1
72	152	952.0	-1
1303	724	279.0	+1
1404	730	380.0	+1
179	487	845.0	-1
1840	201	816.0	-1
91	450	933.0	-1
981	515	43.0	+1
558	807	466.0	+1
861	176	163.0	+1
665	847	359.0	+1
752	739	272.0	+1
442	99	582.0	+1
335	483	689.0	+1
759	89	265.0	+1
88	505	936.0	-1
589	92	435.0	+1
1903	516	879.0	-1
1755	655	731.0	-1
746	231	278.0	+1
1888	788	864.0	-1
426	428	598.0	+1
1685	386	661.0	+1
315	165	709.0	-1
798	1009	226.0	+1
807	183	217.0	+1
977	364	47.0	+1
1011	241	13.0	+1
706	588	318.0	+1
1206	544	182.0	+1
609	1215	415.0	+1
1399	889	375.0	+1
387	243	637.0	+1
1681	448	657.0	+1
196	1044	828.0	-1
1622	810	598.0	+1
650	997	374.0	+1
565	737	459.0	+1
722	340	302.0	+1
1599	803	575.0	+1
1648	913	624.0	+1
1480	1005	456.0	+1
1633	1009	609.0	+1
1013	19	11.0	+1
338	997	686.0	+1
1302	748	278.0	+1
1832	490	808.0	-1
933	306	91.0	+1
825	1088	199.0	+1
1348	462	324.0	+1
1312	1162	288.0	+1
510	1018	514.0	+1
1399	1035	375.0	+1
1958	25	934.0	-1
1669	764	645.0	+1
1021	1188	3.0	+1
1241	966	217.0	+1
1423	884	399.0	+1
1305	829	281.0	+1
1750	394	726.0	-1
504	710	520.0	+1
709	1160	315.0	+1
1212	853	188.0	+1
350	160	674.0	+1
1719	1051	695.0	+1
1596	597	572.0	+1
78	1148	946.0	-1
125	849	899.0	-1
456	926	568.0	+1
261	661	763.0	-1
219	654	805.0	-1
634	1087	390.0	+1
1911	422	887.0	-1
469	1127	555.0	+1
622	587	402.0	+1
433	241	591.0	+1
314	938	710.0	-1
93	958	931.0	-1
361	60	663.0	+1
1561	1162	537.0	+1
1117	860	93.0	+1
1680	920	656.0	+1
798	272	226.0	+1
1557	576	533.0	+1
765	436	259.0	+1
1875	69	851.0	-1
1143	352	119.0	+1
647	244	377.0	+1
452	1013	572.0	+1
401	1124	623.0	+1
456	658	568.0	+1
1965	560	941.0	-1
56	151	968.0	-1
1100	725	76.0	+1
886	410	138.0	+1
1069	134	45.0	+1
318	345	706.0	-1
1159	331	135.0	+1
1024	533	0.0	+1
497	88	527.0	+1
1349	780	325.0	+1
2015	843	991.0	-1
1260	732	236.0	+1
174	1074	850.0	-1
2004	77	980.0	-1
1892	499	868.0	-1
393	1158	631.0	+1
192	354	832.0	-1
1697	400	673.0	+1
1255	472	231.0	+1
2	573	1022.0	-1
1474	553	450.0	+1
257	818	767.0	-1
505	381	519.0	+1
755	413	269.0	+1
891	585	133.0	+1
908	511	116.0	+1
799	1078	225.0	+1
2047	582	1023.0	-1
1314	1071	290.0	+1
1244	507	220.0	+1
832	477	192.0	+1
493	1016	531.0	+1
1677	25	653.0	+1
1512	816	488.0	+1
781	72	243.0	+1
1966	506	942.0	-1
199	969	825.0	-1
524	252	500.0	+1
1574	99	550.0	+1
1091	46	67.0	+1
1972	698	948.0	-1
220	771	804.0	-1
1041	815	17.0	+1
1722	88	698.0	+1
1216	1091	192.0	+1
1535	432	511.0	+1
1411	233	387.0	+1
1184	274	160.0	+1
829	718	195.0	+1
454	789	570.0	+1
1866	299	842.0	-1
1294	621	270.0	+1
1525	806	501.0	+1
2037	107	1013.0	-1
807	688	217.0	+1
1546	181	522.0	+1
663	1041	361.0	+1
256	1072	768.0	-1
1068	855	44.0	+1
571	93	453.0	+1
1806	927	782.0	-1
1380	937	356.0	+1
1961	968	937.0	-1
301	126	723.0	-1
1638	234	614.0	+1
515	54	509.0	+1
1415	193	391.0	+1
230	668	794.0	-1
1746	1063	722.0	-1
61	108	963.0	-1
728	27	296.0	+1
1147	408	123.0	+1
127	758	897.0	-1
1134	796	110.0	+1
1994	658	970.0	-1
87	153	937.0	-1
1350	1027	326.0	+1
407	804	617.0	+1
1663	103	639.0	+1
550	89	474.0	+1
1015	716	9.0	+1
385	1150	639.0	+1
833	1109	191.0	+1
34	170	990.0	-1
1733	514	709.0	-1
1362	1015	338.0	+1
1878	676	854.0	-1
250	907	774.0	-1
926	70	98.0	+1
894	955	130.0	+1
1833	782	809.0	-1
1017	883	7.0	+1
1648	15	624.0	+1
1323	780	299.0	+1
479	492	545.0	+1
1827	221	803.0	-1
303	726	721.0	-1
1689	286	665.0	+1
1095	1014	71.0	+1
1961	999	937.0	-1
810	177	214.0	+1
984	200	40.0	+1
762	400	262.0	+1
2029	1024	1005.0	-1
369	904	655.0	+1
1250	717	226.0	+1
2026	755	1002.0	-1
1364	243	340.0	+1
1141	791	117.0	+1
681	957	343.0	+1
1526	24	502.0	+1
1912	471	888.0	-1
924	318	100.0	+1
188	35	836.0	-1
512	332	512.0	+1
488	561	536.0	+1
1650	854	626.0	+1
1596	99	572.0	+1
999	1060	25.0	+1
364	156	660.0	+1
1093	131	69.0	+1
880	281	144.0	+1
799	264	225.0	+1
1495	179	471.0	+1
1610	273	586.0	+1
201	373	823.0	-1
527	1118	497.0	+1
451	203	573.0	+1
1565	240	541.0	+1
1878	699	854.0	-1
315	468	709.0	-1
556	502	468.0	+1
590	427	434.0	+1
655	942	369.0	+1
1815	14	791.0	-1
159	326	865.0	-1
1217	354	193.0	+1
1832	947	808.0	-1
985	647	39.0	+1
999	1133	25.0	+1
790	1086	234.0	+1
748	667	276.0	+1
234	599	790.0	-1
1082	941	58.0	+1
2035	734	1011.0	-1
1536	129	512.0	+1
643	504	381.0	+1
453	1157	571.0	+1
1243	37	219.0	+1
1701	285	677.0	+1
1780	1116	756.0	-1
1532	124	508.0	+1
1908	1143	884.0	-1
1419	586	395.0	+1
583	1194	441.0	+1
615	835	409.0	+1
617	823	407.0	+1
486	1021	538.0	+1
1684	683	660.0	+1
446	772	578.0	+1
467	565	557.0	+1
507	188	517.0	+1
258	1169	766.0	-1
749	573	275.0	+1
1242	284	218.0	+1
1667	1144	643.0	+1
378	914	646.0	+1
59	63	965.0	-1
626	518	398.0	+1
1337	907	313.0	+1
1876	608	852.0	-1
5	409	1019.0	-1
1398	822	374.0	+1
264	796	760.0	-1
2001	342	977.0	-1
1983	480	959.0	-1
1288	504	264.0	+1
1260	997	236.0	+1
995	895	29.0	+1
1403	1167	379.0	+1
241	236	783.0	-1
271	168	753.0	-1
479	533	545.0	+1
27	523	997.0	-1
1780	1210	756.0	-1
208	387	816.0	-1
1240	572	216.0	+1
591	169	433.0	+1
1368	1016	344.0	+1
890	754	134.0	+1
1797	489	773.0	-1
224	127	800.0	-1
149	957	875.0	-1
232	600	792.0	-1
1603	369	579.0	+1
346	285	678.0	+1
1522	1047	498.0	+1
1800	233	776.0	-1
451	56	573.0	+1
751	164	273.0	+1
771	406	253.0	+1
1309	220	285.0	+1
1602	1103	578.0	+1
141	301	883.0	-1
604	931	420.0	+1
1494	1031	470.0	+1
681	482	343.0	+1
103	66	921.0	-1
100	407	924.0	-1
448	663	576.0	+1
422	382	602.0	+1
715	554	309.0	+1
42	220	982.0	-1
76	636	948.0	-1
1511	345	487.0	+1
2031	294	1007.0	-1
1832	89	808.0	-1
1676	787	652.0	+1
1500	446	476.0	+1
619	967	405.0	+1
84	132	940.0	-1
14	122	1010.0	-1
331	1149	693.0	+1
628	916	396.0	+1
634	157	390.0	+1
1948	558	924.0	-1
1783	885	759.0	-1
1134	490	110.0	+1
952	226	72.0	+1
865	772	159.0	+1
628	736	396.0	+1
1107	1210	83.0	+1
1060	856	36.0	+1
489	208	535.0	+1
645	118	379.0	+1
1635	1211	611.0	+1
1013	1171	11.0	+1
927	353	97.0	+1
1803	357	779.0	-1
1281	665	257.0	+1
1591	161	567.0	+1
1753	1134	729.0	-1
527	630	497.0	+1
788	31	236.0	+1
2030	449	1006.0	-1
835	861	189.0	+1
697	528	327.0	+1
567	830	457.0	+1
1206	524	182.0	+1
1118	434	94.0	+1
514	1135	510.0	+1
1011	927	13.0	+1
1337	1034	313.0	+1
512	989	512.0	+1
176	1170	848.0	-1
1448	470	424.0	+1
410	1151	614.0	+1
308	526	716.0	-1
963	452	61.0	+1
1879	923	855.0	-1
442	1060	582.0	+1
1926	350	902.0	-1
135	1212	889.0	-1
1607	1119	583.0	+1
1890	544	866.0	-1
1732	830	708.0	-1
971	513	53.0	+1
1431	425	407.0	+1
714	901	310.0	+1
1894	248	870.0	-1
55	402	969.0	-1
48	292	976.0	-1
144	290	880.0	-1
1079	854	55.0	+1
1656	1063	632.0	+1
250	143	774.0	-1
273	1178	751.0	-1
688	668	336.0	+1
1792	327	768.0	-1
46	992	978.0	-1
1090	159	66.0	+1
53	516	971.0	-1
108	838	916.0	-1
1685	626	661.0	+1
633	754	391.0	+1
1476	777	452.0	+1
1780	698	756.0	-1
490	788	534.0	+1
583	417	441.0	+1
241	892	783.0	-1
325	826	699.0	+1
21	54	1003.0	-1
1387	429	363.0	+1
743	787	281.0	+1
1279	658	255.0	+1
470	657	554.0	+1
737	821	287.0	+1
1000	355	24.0	+1
354	665	670.0	+1
131	845	893.0	-1
691	145	333.0	+1
1056	918	32.0	+1
303	577	721.0	-1
1482	1121	458.0	+1
143	650	881.0	-1
250	836	774.0	-1
1432	216	408.0	+1
4	660	1020.0	-1
1342	876	318.0	+1
228	781	796.0	-1
763	107	261.0	+1
362	950	662.0	+1
1051	776	27.0	+1
1620	328	596.0	+1
1416	407	392.0	+1
1184	861	160.0	+1
268	830	756.0	-1
1571	383	547.0	+1
1883	711	859.0	-1
1361	597	337.0	+1
1339	590	315.0	+1
1207	344	183.0	+1
871	171	153.0	+1
31	91	993.0	-1
1164	191	140.0	+1
299	629	725.0	-1
122	557	902.0	-1
540	733	484.0	+1
1031	1120	7.0	+1
1441	203	417.0	+1
1544	2	520.0	+1
1264	573	240.0	+1
452	969	572.0	+1
2045	236	1021.0	-1
194	318	830.0	-1
572	1080	452.0	+1
403	471	621.0	+1
1771	158	747.0	-1
2017	1047	993.0	-1
1598	268	574.0	+1
1644	1008	620.0	+1
910	935	114.0	+1
1291	1068	267.0	+1
1983	234	959.0	-1
2027	817	1003.0	-1
341	447	683.0	+1
2010	1129	986.0	-1
289	290	735.0	-1
1121	930	97.0	+1
645	246	379.0	+1
964	76	60.0	+1
1273	1081	249.0	+1
968	318	56.0	+1
400	642	624.0	+1
691	341	333.0	+1
1793	144	769.0	-1
1446	570	422.0	+1
1269	102	245.0	+1
195	319	829.0	-1
287	4	737.0	-1
1075	746	51.0	+1
1364	363	340.0	+1
1472	1194	448.0	+1
823	1044	201.0	+1
325	647	699.0	+1
937	294	87.0	+1
1950	3	926.0	-1
1001	346	23.0	+1
1648	1136	624.0	+1
2040	268	1016.0	-1
1482	735	458.0	+1
2016	209	992.0	-1
81	200	943.0	-1
1909	730	885.0	-1
72	416	952.0	-1
1316	966	292.0	+1
1648	366	624.0	+1
1063	117	39.0	+1
1749	383	725.0	-1
3	671	1021.0	-1
1108	75	84.0	+1
1833	355	809.0	-1
949	214	75.0	+1
1893	980	869.0	-1
1550	237	526.0	+1
561	735	463.0	+1
931	1096	93.0	+1
1795	628	771.0	-1
632	1155	392.0	+1
1188	294	164.0	+1
97	495	927.0	-1
1724	75	700.0	+1
1898	972	874.0	-1
1151	1195	127.0	+1
1440	486	416.0	+1
1889	861	865.0	-1
160	934	864.0	-1
908	886	116.0	+1
105	295	919.0	-1
1679	845	655.0	+1
159	758	865.0	-1
1465	1090	441.0	+1
34	245	990.0	-1
1255	940	231.0	+1
976	848	48.0	+1
1598	787	574.0	+1
1296	193	272.0	+1
913	444	111.0	+1
296	358	728.0	-1
1557	1034	533.0	+1
938	974	86.0	+1
56	246	968.0	-1
282	595	742.0	-1
1903	577	879.0	-1
1396	334	372.0	+1
231	498	793.0	-1
813	732	211.0	+1
1908	925	884.0	-1
2034	691	1010.0	-1
965	673	59.0	+1
1128	980	104.0	+1
275	203	749.0	-1
48	219	976.0	-1
385	64	639.0	+1
1295	147	271.0	+1
442	670	582.0	+1
1445	229	421.0	+1
1100	887	76.0	+1
595	633	429.0	+1
780	586	244.0	+1
459	571	565.0	+1
170	1200	854.0	-1
368	1210	656.0	+1
752	1077	272.0	+1
616	819	408.0	+1
194	302	830.0	-1
1135	238	111.0	+1
1583	556	559.0	+1
926	623	98.0	+1
1762	1058	738.0	-1
1539	877	515.0	+1
197	481	827.0	-1
1047	102	23.0	+1
2003	806	979.0	-1
312	232	712.0	-1
534	59	490.0	+1
273	271	751.0	-1
507	654	517.0	+1
881	8	143.0	+1
741	31	283.0	+1
499	425	525.0	+1
744	704	280.0	+1
760	124	264.0	+1
1632	174	608.0	+1
747	1037	277.0	+1
400	1193	624.0	+1
656	41	368.0	+1
1976	430	952.0	-1
1159	1035	135.0	+1
205	1125	819.0	-1
741	607	283.0	+1
466	563	558.0	+1
644	85	380.0	+1
722	485	302.0	+1
1340	874	316.0	+1
1806	1212	782.0	-1
1811	773	787.0	-1
1002	508	22.0	+1
1993	201	969.0	-1
1006	85	18.0	+1
149	1043	875.0	-1
187	1050	837.0	-1
795	968	229.0	+1
59	574	965.0	-1
1854	516	830.0	-1
560	468	464.0	+1
370	354	654.0	+1
1920	589	896.0	-1
1408	1195	384.0	+1
1967	505	943.0	-1
1166	971	142.0	+1
826	154	198.0	+1
475	983	549.0	+1
1706	465	682.0	+1
1078	403	54.0	+1
1707	774	683.0	+1
709	84	315.0	+1
1414	748	390.0	+1
27	347	997.0	-1
1614	1201	590.0	+1
1415	323	391.0	+1
1743	331	719.0	-1
469	601	555.0	+1
776	187	248.0	+1
1918	656	894.0	-1
287	1072	737.0	-1
153	1074	871.0	-1
945	811	79.0	+1
1519	1102	495.0	+1
1931	845	907.0	-1
1789	52	765.0	-1
1604	864	580.0	+1
921	1147	103.0	+1
1640	174	616.0	+1
1118	1190	94.0	+1
1241	798	217.0	+1
1143	93	119.0	+1
20	131	1004.0	-1
1727	1095	703.0	-1
496	532	528.0	+1
1957	543	933.0	-1
1535	750	511.0	+1
1991	177	967.0	-1
731	800	293.0	+1
1306	288	282.0	+1
651	990	373.0	+1
